Momentum Rank,ID Rank,Stock,Live Price,Momentum 12-2,Positive Days %,Negative Days %,ID,Portfolio Signal,Sell Reason,Exit Safety,Data Safety,Weight %
113,,BIOCON,389.29998779296875,0.19400471469554126,0.5396039603960396,0.4603960396039604,-0.07920792079207922,WAIT,,,,0.0
114,,3MINDIA,34665.0,0.1926907632011703,0.485,0.515,0.030000000000000027,WAIT,,,,0.0
115,,AEGISVOPAK,313.70001220703125,0.1904958630844047,0.5073891625615764,0.49261083743842365,-0.014778325123152747,WAIT,,,,0.0
116,,KEI,4615.5,0.18580706257446367,0.5221674876847291,0.47783251231527096,-0.04433497536945813,WAIT,,,,0.0
117,,MARICO,816.9000244140625,0.18523916140573538,0.4975369458128079,0.5024630541871922,0.004926108374384286,WAIT,,,,0.0
118,,POLYCAB,8357.0,0.18502389821451937,0.5270935960591133,0.4729064039408867,-0.054187192118226646,WAIT,,,,0.0
119,,DIVISLAB,9401.0,0.1822580668119942,0.5174129353233831,0.48258706467661694,-0.03482587064676612,WAIT,,,,0.0
120,,CGPOWER,915.0,0.17637813493598276,0.4630541871921182,0.5369458128078818,0.07389162561576357,WAIT,,,,0.0
121,,BAJAJ-AUTO,11518.0,0.17593625394221046,0.5221674876847291,0.47783251231527096,-0.04433497536945813,WAIT,,,,0.0
122,,ANURAS,1173.9000244140625,0.17476811170135664,0.5247524752475248,0.4752475247524752,-0.04950495049504955,WAIT,,,,0.0
123,,GODREJIND,1115.800048828125,0.17429400193032252,0.504950495049505,0.49504950495049505,-0.00990099009900991,WAIT,,,,0.0
124,,USHAMART,511.5,0.17266445925582596,0.49504950495049505,0.504950495049505,0.00990099009900991,WAIT,,,,0.0
125,,SHYAMMETL,1105.0,0.17006175287442638,0.5024630541871922,0.4975369458128079,-0.004926108374384286,WAIT,,,,0.0
126,,GABRIEL,1320.0,0.16253873858502077,0.4482758620689655,0.5517241379310345,0.10344827586206895,WAIT,,,,0.0
127,,THELEELA,539.5999755859375,0.16176293959853338,0.48514851485148514,0.5148514851485149,0.02970297029702973,WAIT,,,,0.0
128,,HEG,246.89999389648438,0.1603528977814499,0.5024630541871922,0.4975369458128079,-0.004926108374384286,WAIT,,,,0.0
129,,TRITURBINE,566.1500244140625,0.15898294705874116,0.45320197044334976,0.5467980295566502,0.09359605911330049,WAIT,,,,0.0
130,,TORNTPOWER,1261.9000244140625,0.15128793128423168,0.5369458128078818,0.4630541871921182,-0.07389162561576357,WAIT,,,,0.0
131,,ZYDUSWELL,522.0499877929688,0.1502871028138424,0.4876847290640394,0.5123152709359606,0.024630541871921208,WAIT,,,,0.0
132,,NLCINDIA,265.8500061035156,0.1501667487437801,0.43349753694581283,0.5665024630541872,0.13300492610837433,WAIT,,,,0.0
133,,APOLLOHOSP,8856.5,0.14498816462303932,0.4876847290640394,0.5123152709359606,0.024630541871921208,WAIT,,,,0.0
134,,SAMMAANCAP,143.4199981689453,0.14119115295004137,0.4975369458128079,0.5024630541871922,0.004926108374384286,WAIT,,,,0.0
135,,IDFCFIRSTB,86.0,0.13811847663452737,0.5323383084577115,0.46766169154228854,-0.06467661691542292,WAIT,,,,0.0
136,,JUBLINGREA,626.2999877929688,0.13777462988891287,0.4729064039408867,0.5270935960591133,0.054187192118226646,WAIT,,,,0.0
137,,COALINDIA,412.3999938964844,0.13761755061179937,0.5073891625615764,0.49261083743842365,-0.014778325123152747,WAIT,,,,0.0
138,,ABDL,650.0,0.136656377125858,0.45544554455445546,0.5445544554455446,0.08910891089108913,WAIT,,,,0.0
139,,JSWSTEEL,1279.0,0.13526871510285776,0.5320197044334976,0.46798029556650245,-0.0640394088669951,WAIT,,,,0.0
140,,ZENTEC,1665.800048828125,0.13371154714960842,0.49261083743842365,0.5073891625615764,0.014778325123152747,WAIT,,,,0.0
141,,INDUSTOWER,377.04998779296875,0.13338943929503833,0.4975369458128079,0.5024630541871922,0.004926108374384286,WAIT,,,,0.0
142,,CARBORUNIV,1177.800048828125,0.13304600455218907,0.4482758620689655,0.5517241379310345,0.10344827586206895,WAIT,,,,0.0
143,,OBEROIRLTY,1766.9000244140625,0.13274465424620518,0.5099009900990099,0.4900990099009901,-0.01980198019801982,WAIT,,,,0.0
144,,NMDC,80.43000030517578,0.13003236669475426,0.504950495049505,0.49504950495049505,-0.00990099009900991,WAIT,,,,0.0
145,,NH,1922.0999755859375,0.12935897127122087,0.45320197044334976,0.5467980295566502,0.09359605911330049,WAIT,,,,0.0
146,,KALYANKJIL,586.0,0.12827529379775515,0.45320197044334976,0.5467980295566502,0.09359605911330049,WAIT,,,,0.0
147,,GRAPHITE,829.7999877929688,0.12779274421106535,0.47783251231527096,0.5221674876847291,0.04433497536945813,WAIT,,,,0.0
148,,OIL,476.54998779296875,0.12761741662320358,0.5073891625615764,0.49261083743842365,-0.014778325123152747,WAIT,,,,0.0
149,,CREDITACC,1383.800048828125,0.12564172193808698,0.5073891625615764,0.49261083743842365,-0.014778325123152747,WAIT,,,,0.0
150,,ASHOKLEY,162.61000061035156,0.1188012075843643,0.5270935960591133,0.4729064039408867,-0.054187192118226646,WAIT,,,,0.0
151,,CANBK,123.37999725341797,0.11860215128604135,0.5198019801980198,0.4801980198019802,-0.03960396039603964,WAIT,,,,0.0
152,,ENGINERSIN,269.5,0.11794176471230444,0.5,0.5,0.0,WAIT,,,,0.0
153,,CAPLIPOINT,2796.300048828125,0.11530784674585903,0.47783251231527096,0.5221674876847291,0.04433497536945813,WAIT,,,,0.0
154,,TATASTEEL,186.02000427246094,0.11442393925729966,0.5172413793103449,0.4827586206896552,-0.03448275862068967,WAIT,,,,0.0
155,,LINDEINDIA,6229.0,0.10919310170359853,0.4630541871921182,0.5369458128078818,0.07389162561576357,WAIT,,,,0.0
156,,AXISBANK,1249.300048828125,0.10852212952249918,0.5123152709359606,0.4876847290640394,-0.024630541871921208,WAIT,,,,0.0
157,,ONGC,233.3699951171875,0.10709337816543618,0.5320197044334976,0.46798029556650245,-0.0640394088669951,WAIT,,,,0.0
158,,CHOLAFIN,1796.699951171875,0.10679915193043366,0.4876847290640394,0.5123152709359606,0.024630541871921208,WAIT,,,,0.0
159,,GRASIM,3204.800048828125,0.1049028743276259,0.5270935960591133,0.4729064039408867,-0.054187192118226646,WAIT,,,,0.0
160,,PAYTM,1814.699951171875,0.10474010698469938,0.45320197044334976,0.5467980295566502,0.09359605911330049,WAIT,,,,0.0
161,,SIEMENS,3872.0,0.10279928750317846,0.541871921182266,0.458128078817734,-0.08374384236453203,WAIT,,,,0.0
162,,EICHERMOT,7560.0,0.10267436985105549,0.5099009900990099,0.4900990099009901,-0.01980198019801982,WAIT,,,,0.0
163,,DEEPAKFERT,1338.5999755859375,0.10251831673670075,0.4729064039408867,0.5270935960591133,0.054187192118226646,WAIT,,,,0.0
164,,ZYDUSLIFE,1164.4000244140625,0.10199550455816309,0.5024630541871922,0.4975369458128079,-0.004926108374384286,WAIT,,,,0.0
165,,CIEINDIA,385.6000061035156,0.1007709871362854,0.4876847290640394,0.5123152709359606,0.024630541871921208,WAIT,,,,0.0
166,,ASIANPAINT,2459.60009765625,0.0960218574868561,0.5123152709359606,0.4876847290640394,-0.024630541871921208,WAIT,,,,0.0
