Momentum Rank,ID Rank,Stock,Live Price,Momentum 12-2,Positive Days %,Negative Days %,ID,Portfolio Signal,Sell Reason,Exit Safety,Data Safety,Weight %
169,,BOSCHLTD,48250.0,0.0838416382899072,0.4900990099009901,0.5099009900990099,0.01980198019801982,WAIT,,,,0.0
170,,CARTRADE,3002.60009765625,0.08234521024115349,0.44554455445544555,0.5544554455445545,0.10891089108910895,WAIT,,,,0.0
171,,TATASTEEL,187.97000122070312,0.0815474920285133,0.5148514851485149,0.48514851485148514,-0.02970297029702973,WAIT,,,,0.0
172,,GLENMARK,2380.0,0.08080985907007165,0.5323383084577115,0.46766169154228854,-0.06467661691542292,WAIT,,,,0.0
173,,TATACOMM,1666.5,0.07996339937307839,0.48258706467661694,0.5174129353233831,0.03482587064676612,WAIT,,,,0.0
174,,APLAPOLLO,2214.699951171875,0.07966594761886792,0.5396039603960396,0.4603960396039604,-0.07920792079207922,WAIT,,,,0.0
175,,RKFORGE,704.5,0.0775011936763692,0.44554455445544555,0.5544554455445545,0.10891089108910895,WAIT,,,,0.0
176,,YESBANK,22.5,0.07494146851905503,0.4925373134328358,0.5074626865671642,0.014925373134328401,WAIT,,,,0.0
177,,CREDITACC,1298.800048828125,0.07137308548248322,0.5099009900990099,0.4900990099009901,-0.01980198019801982,WAIT,,,,0.0
178,,NIVABUPA,77.19000244140625,0.06989374905021206,0.46733668341708545,0.5326633165829145,0.0653266331658291,WAIT,,,,0.0
179,,CANBK,124.98999786376953,0.06879868763033303,0.5124378109452736,0.48756218905472637,-0.02487562189054726,WAIT,,,,0.0
180,,NLCINDIA,262.54998779296875,0.06231590482563476,0.4306930693069307,0.5693069306930693,0.13861386138613857,WAIT,,,,0.0
181,,INDIACEM,323.1000061035156,0.061692952967107084,0.5297029702970297,0.47029702970297027,-0.05940594059405946,WAIT,,,,0.0
182,,TATATECH,703.0499877929688,0.06141158611867126,0.504950495049505,0.49504950495049505,-0.00990099009900991,WAIT,,,,0.0
183,,PGEL,518.5,0.060583625822030474,0.48514851485148514,0.5148514851485149,0.02970297029702973,WAIT,,,,0.0
184,,SAREGAMA,496.8999938964844,0.059512059411248375,0.4603960396039604,0.5396039603960396,0.07920792079207922,WAIT,,,,0.0
185,,PIDILITIND,1517.199951171875,0.057840090790286736,0.53,0.47,-0.06000000000000005,WAIT,,,,0.0
186,,LINDEINDIA,6142.5,0.05534649843596995,0.45544554455445546,0.5445544554455446,0.08910891089108913,WAIT,,,,0.0
187,,BANDHANBNK,187.6999969482422,0.05506448006145859,0.5074626865671642,0.4925373134328358,-0.014925373134328401,WAIT,,,,0.0
188,,RAINBOW,1374.199951171875,0.054961485856121595,0.47029702970297027,0.5297029702970297,0.05940594059405946,WAIT,,,,0.0
189,,PETRONET,286.5,0.05485822460865153,0.51,0.49,-0.020000000000000018,WAIT,,,,0.0
190,,AXISBANK,1222.4000244140625,0.052842988821731884,0.504950495049505,0.49504950495049505,-0.00990099009900991,WAIT,,,,0.0
191,,LT,3876.199951171875,0.04889025080717335,0.504950495049505,0.49504950495049505,-0.00990099009900991,WAIT,,,,0.0
192,,JSWENERGY,506.54998779296875,0.04715517272341474,0.5,0.5,0.0,WAIT,,,,0.0
193,,JKTYRE,345.8500061035156,0.046483633708021665,0.4900990099009901,0.5099009900990099,0.01980198019801982,WAIT,,,,0.0
194,,ASTRAL,1399.0,0.04524179867269029,0.5223880597014925,0.47761194029850745,-0.04477611940298504,WAIT,,,,0.0
195,,PFC,338.0,0.04474766480614578,0.5,0.5,0.0,WAIT,,,,0.0
196,,KPIL,1391.199951171875,0.043990870259628556,0.465,0.535,0.07,WAIT,,,,0.0
197,,POWERGRID,269.5,0.04197633830969516,0.5297029702970297,0.47029702970297027,-0.05940594059405946,WAIT,,,,0.0
198,,ICICIBANK,1326.800048828125,0.04150306200638987,0.4900990099009901,0.5099009900990099,0.01980198019801982,WAIT,,,,0.0
199,,PRESTIGE,1477.800048828125,0.037992821720488346,0.5148514851485149,0.48514851485148514,-0.02970297029702973,WAIT,,,,0.0
200,,NTPC,326.6000061035156,0.0360979884602497,0.5025380710659898,0.49746192893401014,-0.005076142131979655,WAIT,,,,0.0
201,,ATUL,6070.5,0.03447585403681419,0.4801980198019802,0.5198019801980198,0.03960396039603964,WAIT,,,,0.0
202,,MEDANTA,1495.4000244140625,0.03183565329586813,0.5099009900990099,0.4900990099009901,-0.01980198019801982,WAIT,,,,0.0
203,,GODREJPROP,1700.0999755859375,0.031157877306093207,0.5124378109452736,0.48756218905472637,-0.02487562189054726,WAIT,,,,0.0
204,,ALKEM,5274.0,0.03103019887856795,0.5074626865671642,0.4925373134328358,-0.014925373134328401,WAIT,,,,0.0
